car2	LIDAR	20.1305	-3.99733	-6.07491	-0.0433024	-0.0673849	2.18739
car3	RADAR	-11.0186	-0.0748206	1.60211	0.0197031	0.0320134	1.24838
car3	LIDAR	-11.0186	-0.0748206	1.60211	0.0197031	0.0320134	0.610319
car1	RADAR	-5.63882	3.96082	5.17064	0.0207898	0.0220732	2.2279
car1	LIDAR	-5.63882	3.96082	5.17064	0.0207898	0.0220732	0.103564
car2	RADAR	19.9277	-3.99838	-5.98166	-0.0399056	-0.0563229	1.4264
car2	LIDAR	19.9277	-3.99838	-5.98166	-0.0399056	-0.0563229	1.1071
car3	RADAR	-10.977	-0.070606	1.56196	0.0291122	0.0461947	2.41623
car3	LIDAR	-10.977	-0.070606	1.56196	0.0291122	0.0461947	0.832359
car1	RADAR	-5.43078	3.98884	5.37368	0.0360745	0.0464268	1.02068
car1	LIDAR	-5.43078	3.98884	5.37368	0.0360745	0.0464268	2.23754
car2	RADAR	19.7269	-3.98059	-6.03095	-0.0470209	-0.0659791	1.75939
car2	LIDAR	19.7269	-3.98059	-6.03095	-0.0470209	-0.0659791	0.429669
car3	RADAR	-10.9062	-0.0605602	1.71792	0.0505094	0.0785601	1.85926
car3	LIDAR	-10.9062	-0.0605602	1.71792	0.0505094	0.0785601	3.26112
car1	RADAR	-5.25664	4.02564	5.26675	0.0572599	0.08516	2.0117
car1	LIDAR	-5.25664	4.02564	5.26675	0.0572599	0.08516	1.62705
car2	RADAR	19.5329	-3.9547	-5.82895	-0.0577073	-0.0797381	2.40508
car2	LIDAR	19.5329	-3.9547	-5.82895	-0.0577073	-0.0797381	1.96217
car3	RADAR	-10.8658	-0.0455775	1.5612	0.0810982	0.12281	2.87603
car3	LIDAR	-10.8658	-0.0455775	1.5612	0.0810982	0.12281	4.78972
car1	RADAR	-5.11515	3.98349	5.33762	0.0256959	0.0157302	3.89649
car1	LIDAR	-5.11515	3.98349	5.33762	0.0256959	0.0157302	5.7686
car2	RADAR	19.2984	-3.98931	-6.11292	-0.0359519	-0.0383688	1.88562
car2	LIDAR	19.2984	-3.98931	-6.11292	-0.0359519	-0.0383688	9.38108
car3	RADAR	-10.8179	-0.043203	1.82223	0.0795198	0.113915	5.18604
car3	LIDAR	-10.8179	-0.043203	1.82223	0.0795198	0.113915	4.02768
car1	RADAR	-4.92217	4.01872	5.52925	0.0419173	0.0370146	3.22915
car1	LIDAR	-4.92217	4.01872	5.52925	0.0419173	0.0370146	2.70069
car2	RADAR	19.0953	-3.95031	-6.15269	-0.0534678	-0.0666904	1.97474
car2	LIDAR	19.0953	-3.95031	-6.15269	-0.0534678	-0.0666904	2.45878
car3	RADAR	-10.7581	-0.0165342	1.9513	0.125596	0.175673	4.23891
car3	LIDAR	-10.7581	-0.0165342	1.9513	0.125596	0.175673	7.13232
car1	RADAR	-4.75438	4.05513	5.35389	0.0615992	0.0746828	2.96669
car1	LIDAR	-4.75438	4.05513	5.35389	0.0615992	0.0746828	3.4476
car2	RADAR	18.8915	-3.93725	-5.88041	-0.0560854	-0.0650922	5.68365
car2	LIDAR	18.8915	-3.93725	-5.88041	-0.0560854	-0.0650922	4.46122
car3	RADAR	-10.7208	0.0137393	1.7297	0.175187	0.23874	2.85193
car3	LIDAR	-10.7208	0.0137393	1.7297	0.175187	0.23874	7.12467
car1	RADAR	-4.58815	4.05315	5.3004	0.0564369	0.0612347	0.0461225
car1	LIDAR	-4.58815	4.05315	5.3004	0.0564369	0.0612347	0.73533
car2	RADAR	18.6867	-3.95452	-5.8367	-0.0434482	-0.0388446	0.462766
car2	LIDAR	18.6867	-3.95452	-5.8367	-0.0434482	-0.0388446	1.57311
car3	RADAR	-10.666	0.0311541	1.76538	0.195345	0.25545	1.07267
car3	LIDAR	-10.666	0.0311541	1.76538	0.195345	0.25545	0.534876
car1	RADAR	-4.41956	4.03932	5.29728	0.0440618	0.0342635	0.564844
car1	LIDAR	-4.41956	4.03932	5.29728	0.0440618	0.0342635	1.5192
car2	RADAR	18.475	-3.98142	-5.88375	-0.0263518	-0.00703123	0.669372
car2	LIDAR	18.475	-3.98142	-5.88375	-0.0263518	-0.00703123	2.07565
car3	RADAR	-10.6019	0.0454546	1.88381	0.206206	0.258167	1.76885
car3	LIDAR	-10.6019	0.0454546	1.88381	0.206206	0.258167	0.0952825
car1	RADAR	-4.24102	4.03623	5.4467	0.035293	0.00836632	3.208
car1	LIDAR	-4.24102	4.03623	5.4467	0.035293	0.00836632	0.100042
car2	RADAR	18.2733	-3.97525	-6.02629	-0.0275109	-0.0100116	1.88077
car2	LIDAR	18.2733	-3.97525	-6.02629	-0.0275109	-0.0100116	0.0710597
car3	RADAR	-10.5284	0.0757095	2.14135	0.237263	0.286126	4.73148
car3	LIDAR	-10.5284	0.0757095	2.14135	0.237263	0.286126	1.61194
car1	RADAR	-4.08175	4.03244	5.32634	0.0298636	-0.000989155	0.413952
car1	LIDAR	-4.08175	4.03244	5.32634	0.0298636	-0.000989155	2.2233
car2	RADAR	18.0561	-3.98872	-5.96046	-0.0169957	0.0105113	1.0515
car2	LIDAR	18.0561	-3.98872	-5.96046	-0.0169957	0.0105113	3.86957
car3	RADAR	-10.4698	0.113855	2.12891	0.279358	0.327749	0.900533
car3	LIDAR	-10.4698	0.113855	2.12891	0.279358	0.327749	2.81037
car1	RADAR	-3.89395	4.0189	5.45886	0.0169301	-0.0289373	1.1574
car1	LIDAR	-3.89395	4.0189	5.45886	0.0169301	-0.0289373	1.72568
car2	RADAR	17.8523	-4.00123	-6.07944	-0.00913015	0.0219924	0.607726
car2	LIDAR	17.8523	-4.00123	-6.07944	-0.00913015	0.0219924	0.737284
car3	RADAR	-10.3812	0.139948	2.3725	0.29267	0.328971	1.81201
car3	LIDAR	-10.3812	0.139948	2.3725	0.29267	0.328971	1.03537
car1	RADAR	-3.70883	4.00075	5.50571	0.00314043	-0.0536188	4.76662
car1	LIDAR	-3.70883	4.00075	5.50571	0.00314043	-0.0536188	0.254874
car2	RADAR	17.6384	-3.99846	-6.14516	-0.00871974	0.0212808	4.94313
car2	LIDAR	17.6384	-3.99846	-6.14516	-0.00871974	0.0212808	0.044778
car3	RADAR	-10.2859	0.175003	2.54705	0.314046	0.340343	4.63025
car3	LIDAR	-10.2859	0.175003	2.54705	0.314046	0.340343	0.670085
car1	RADAR	-3.57828	3.98065	5.13257	-0.00800331	-0.0627926	6.53596
car1	LIDAR	-3.57828	3.98065	5.13257	-0.00800331	-0.0627926	0.713181
car2	RADAR	17.4407	-3.98754	-5.89765	-0.011337	0.0187138	7.89579
car2	LIDAR	17.4407	-3.98754	-5.89765	-0.011337	0.0187138	1.15879
car3	RADAR	-10.2229	0.203944	2.37157	0.333636	0.352312	4.51306
car3	LIDAR	-10.2229	0.203944	2.37157	0.333636	0.352312	1.66671
car1	RADAR	-3.40325	4.00177	5.07406	0.00495601	-0.0313692	7.7387
car1	LIDAR	-3.40325	4.00177	5.07406	0.00495601	-0.0313692	0.169629
car2	RADAR	17.2565	-4.0042	-5.75623	-0.00083695	0.0366736	6.95612
car2	LIDAR	17.2565	-4.0042	-5.75623	-0.00083695	0.0366736	0.220352
car3	RADAR	-10.1594	0.251204	2.33939	0.372385	0.384985	7.27352
car3	LIDAR	-10.1594	0.251204	2.33939	0.372385	0.384985	0.383131
car1	RADAR	-3.19203	4.02222	5.20096	0.019741	0.00305912	7.27613
car1	LIDAR	-3.19203	4.02222	5.20096	0.019741	0.00305912	0.478184
car2	RADAR	17.053	-4.02039	-5.74979	0.00962421	0.0533735	6.91594
car2	LIDAR	17.053	-4.02039	-5.74979	0.00962421	0.0533735	0.0618807
car3	RADAR	-10.0698	0.313795	2.45956	0.419155	0.424705	7.85193
car3	LIDAR	-10.0698	0.313795	2.45956	0.419155	0.424705	0.620012
car1	RADAR	-2.97965	4.042	5.50922	0.0247473	0.00069149	4.89057
car1	LIDAR	-2.97965	4.042	5.50922	0.0247473	0.00069149	1.69856
car2	RADAR	16.8626	-4.00514	-5.94759	0.00074047	0.032509	4.9235
car2	LIDAR	16.8626	-4.00514	-5.94759	0.00074047	0.032509	0.995239
car3	RADAR	-9.97053	0.38576	2.83658	0.462582	0.453231	7.56292
car3	LIDAR	-9.97053	0.38576	2.83658	0.462582	0.453231	3.23141
car1	RADAR	-2.79273	4.03769	5.49981	0.0211925	-0.00309079	2.06603
car1	LIDAR	-2.79273	4.03769	5.49981	0.0211925	-0.00309079	2.64036
car2	RADAR	16.6803	-3.99147	-5.8851	-0.00612334	0.0188107	1.20011
car2	LIDAR	16.6803	-3.99147	-5.8851	-0.00612334	0.0188107	1.60959
car3	RADAR	-9.86765	0.426193	2.92094	0.470027	0.443027	1.05416
car3	LIDAR	-9.86765	0.426193	2.92094	0.470027	0.443027	3.46671
car1	RADAR	-2.60925	4.02418	5.51237	0.0104808	-0.0232594	1.38526
car1	LIDAR	-2.60925	4.02418	5.51237	0.0104808	-0.0232594	3.19657
car2	RADAR	16.4852	-4.01781	-5.95059	0.00843217	0.0413603	0.833839
car2	LIDAR	16.4852	-4.01781	-5.95059	0.00843217	0.0413603	1.74957
car3	RADAR	-9.76849	0.450638	3.03808	0.45932	0.410323	1.81468
car3	LIDAR	-9.76849	0.450638	3.03808	0.45932	0.410323	2.2471
car1	RADAR	-2.40963	4.03466	5.65354	0.0114726	-0.0268745	2.19677
car1	LIDAR	-2.40963	4.03466	5.65354	0.0114726	-0.0268745	0.0452486
car2	RADAR	16.2811	-4.01624	-6.04853	0.00750823	0.0364006	2.19203
car2	LIDAR	16.2811	-4.01624	-6.04853	0.00750823	0.0364006	0.394968
car3	RADAR	-9.66906	0.525187	3.26162	0.493348	0.430291	3.89949
car3	LIDAR	-9.66906	0.525187	3.26162	0.493348	0.430291	0.503468
car1	RADAR	-2.26365	4.0091	5.37811	-0.0031308	-0.0443498	1.48026
car1	LIDAR	-2.26365	4.0091	5.37811	-0.0031308	-0.0443498	4.70929
car2	RADAR	16.0574	-4.05946	-6.00859	0.0332907	0.0806236	2.0724
car2	LIDAR	16.0574	-4.05946	-6.00859	0.0332907	0.0806236	4.59122
car3	RADAR	-9.58396	0.542393	3.17712	0.479507	0.396331	0.921536
car3	LIDAR	-9.58396	0.542393	3.17712	0.479507	0.396331	3.32723
car1	RADAR	-2.08387	3.98327	5.5327	-0.0285249	-0.105101	6.69246
car1	LIDAR	-2.08387	3.98327	5.5327	-0.0285249	-0.105101	1.21239
car2	RADAR	15.8469	-4.06521	-6.32645	0.0324124	0.0694241	5.69723
car2	LIDAR	15.8469	-4.06521	-6.32645	0.0324124	0.0694241	0.196852
car3	RADAR	-9.46576	0.57725	3.58837	0.465305	0.353528	9.48514
car3	LIDAR	-9.46576	0.57725	3.58837	0.465305	0.353528	0.870705
car1	RADAR	-1.88917	4.00257	5.47482	-0.00999035	-0.0513229	7.47952
car1	LIDAR	-1.88917	4.00257	5.47482	-0.00999035	-0.0513229	2.63364
car2	RADAR	15.6489	-4.02023	-6.01754	0.0086674	0.0293274	8.76332
car2	LIDAR	15.6489	-4.02023	-6.01754	0.0086674	0.0293274	3.4668
car3	RADAR	-9.35786	0.673017	3.52058	0.514241	0.405329	5.69342
car3	LIDAR	-9.35786	0.673017	3.52058	0.514241	0.405329	2.6435
car1	RADAR	-1.65329	4.01228	5.74314	-0.00293343	-0.0367637	1.47058
car1	LIDAR	-1.65329	4.01228	5.74314	-0.00293343	-0.0367637	3.71526
car2	RADAR	15.4612	-4.03136	-6.03568	0.0135576	0.0347608	1.87142
car2	LIDAR	15.4612	-4.03136	-6.03568	0.0135576	0.0347608	2.72592
car3	RADAR	-9.23426	0.734302	3.69313	0.521519	0.394077	2.79005
car3	LIDAR	-9.23426	0.734302	3.69313	0.521519	0.394077	3.89838
